"Questionnaire.item.answerOption.modifierExtension","Questionnaire.item.answerOption.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Questionnaire.item.answerOption.value[x]","Questionnaire.item.answerOption.value[x]","","","",1,1,"","","","integer {[]} {[]}
date {[]} {[]}time {[]} {[]}string {[]} {[]}Coding {[]} {[]}Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}","Answer value","A potential answer that's allowed as the answer to this question.","The data type of the value must agree with the item.type.","","","","","","","","",,"example","Allowed values to answer questions.","http://hl7.org/fhir/ValueSet/questionnaire-answers","",,,,"Questionnaire.item.answerOption.value[x]",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.answerOption.initialSelected","Questionnaire.item.answerOption.initialSelected","","","",0,1,"","","","boolean {[]} {[]}
","Whether option is selected by default","Indicates whether the answer value is selected when the list of possible answers is initially shown.","Use this instead of initial[v] if answerValueSet is present.","","","Only selected items explicitly marked to be selected","","","","","",,,,,"",,,,"Questionnaire.item.answerOption.initialSelected",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.initial","Questionnaire.item.initial","","","",0,*,"","","","BackboneElement {[]} {[]}
","Initial value(s) when item is first rendered","One or more values that should be pre-populated in the answer when initially rendering the questionnaire for user input.","The user is allowed to change the value and override the default (unless marked as read-only). If the user doesn't change the value, then this initial value will be persisted when the QuestionnaireResponse is initially created.  Note that initial values can influence results.  The data type of initial[x] must agree with the item.type, and only repeating items can have more then one initial value.","In some workflows, having defaults saves time.","","","","","","","",,,,,"",,,,"Questionnaire.item.initial",0,*,"que-8
que-13","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.initial.id","Questionnaire.item.initial.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"Questionnaire.item.initial.extension","Questionnaire.item.initial.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Questionnaire.item.initial.modifierExtension","Questionnaire.item.initial.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Questionnaire.item.initial.value[x]","Questionnaire.item.initial.value[x]","","","",1,1,"","","","boolean {[]} {[]}
decimal {[]} {[]}integer {[]} {[]}date {[]} {[]}dateTime {[]} {[]}time {[]} {[]}string {[]} {[]}uri {[]} {[]}Attachment {[]} {[]}Coding {[]} {[]}Quantity {[]} {[]}Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}","Actual value for initializing the question","The actual value to for an initial answer.","The type of the initial value must be consistent with the type of the item.","","","","","","","","",,"example","Allowed values to answer questions.","http://hl7.org/fhir/ValueSet/questionnaire-answers","",,,,"Questionnaire.item.initial.value[x]",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item","Questionnaire.item.item","","","",0,*,"","","","BackboneElement {[]} {[]}
","Nested questionnaire items","Text, questions and other groups to be nested beneath a question or group.","There is no specified limit to the depth of nesting.  However, Questionnaire authors are encouraged to consider the impact on the user and user interface of overly deep nesting.","Reports can consist of complex nested groups.","","","","","","","",,,,,"",,,,"Questionnaire.item.item",0,*,"que-1
","",".outboundRelationship[typeCode=COMP].target"
"Questionnaire.item.item.id","Questionnaire.item.item.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"Questionnaire.item.item.extension","Questionnaire.item.item.extension","","","",0,*,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Questionnaire.item.item.extension:constraint","Questionnaire.item.item.extension","constraint","","",0,*,"Y","","","Extension {[CanonicalType[http://hl7.org/fhir/StructureDefinition/questionnaire-constraint]]} {[]}
","Constraint","An invariant that must be satisfied before responses to the questionnaire can be considered ""complete"".","This maps to the ElementDefinition.constraint element.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Questionnaire.item.item.modifierExtension","Questionnaire.item.item.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Questionnaire.item.item.linkId","Questionnaire.item.item.linkId","","","",1,1,"","","","string {[]} {[]}
","Unique id for item in questionnaire","An identifier that is unique within the Questionnaire allowing linkage to the equivalent item in a QuestionnaireResponse resource.","This ''can'' be a meaningful identifier (e.g. a LOINC code) but is not intended to have any meaning.  GUIDs or sequential numbers are appropriate here.","[QuestionnaireResponse](http://hl7.org/fhir/R4/questionnaireresponse.html#) does not require omitted items to be included and may have some items that repeat, so linkage based on position alone is not sufficient.","","","","","","","",,,,,"",,,,"Questionnaire.item.linkId",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".id"
"Questionnaire.item.item.definition","Questionnaire.item.item.definition","","","",0,1,"","","","uri {[]} {[]}
","ElementDefinition - details for the item","This element is a URI that refers to an [ElementDefinition](http://hl7.org/fhir/R4/elementdefinition.html) that provides information about this item, including information that might otherwise be included in the instance of the Questionnaire resource. A detailed description of the construction of the URI is shown in Comments, below. If this element is present then the following element values MAY be derived from the Element Definition if the corresponding elements of this Questionnaire resource instance have no value:

* code (ElementDefinition.code) 
* type (ElementDefinition.type) 
* required (ElementDefinition.min) 
* repeats (ElementDefinition.max) 
* maxLength (ElementDefinition.maxLength) 
* answerValueSet (ElementDefinition.binding)
* options (ElementDefinition.binding).","The uri refers to an ElementDefinition in a [StructureDefinition](http://hl7.org/fhir/R4/structuredefinition.html#) and always starts with the [canonical URL](http://hl7.org/fhir/R4/references.html#canonical) for the target resource. When referring to a StructureDefinition, a fragment identifier is used to specify the element definition by its id [Element.id](http://hl7.org/fhir/R4/element-definitions.html#Element.id). E.g. http://hl7.org/fhir/StructureDefinition/Observation#Observation.value[x]. In the absence of a fragment identifier, the first/root element definition in the target is the matching element definition.","A common pattern is to define a set of data elements and then build multiple questionnaires for different circumstances to gather the data. This element provides traceability to the common definition and allows the content for the question to come from the underlying definition.","","","","","","","",,,,,"",,,,"Questionnaire.item.definition",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".outboundRelationship[typeCode=INST].target[classCode=OBS, moodCode=DEF]"
"Questionnaire.item.item.code","Questionnaire.item.item.code","","","",0,*,"","","","Coding {[]} {[]}
","Corresponding concept for this item in a terminology","A terminology code that corresponds to this group or question (e.g. a code from LOINC, which defines many questions and answers).","The value may come from the ElementDefinition referred to by .definition.","Allows linking of groups of questions to formal terminologies.","","","","","","","",,"example","Codes for questionnaires, groups and individual questions.","http://hl7.org/fhir/ValueSet/questionnaire-questions","",,,,"Questionnaire.item.code",0,*,"que-3
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".code"
"Questionnaire.item.item.prefix","Questionnaire.item.item.prefix","","label
","",0,1,"","","","string {[]} {[]}
","E.g. ""1(a)"", ""2.5.3""","A short label for a particular group, question or set of display text within the questionnaire used for reference by the individual completing the questionnaire.","These are generally unique within a questionnaire, though this is not guaranteed. Some questionnaires may have multiple questions with the same label with logic to control which gets exposed.  Typically, these won't be used for ""display"" items, though such use is not prohibited.  Systems SHOULD NOT generate their own prefixes if prefixes are defined for any items within a Questionnaire.","Separating the label from the question text allows improved rendering.  Also, instructions will often refer to specific prefixes, so there's a need for the questionnaire design to have control over what labels are used.","","","","","","","",,,,,"",,,,"Questionnaire.item.prefix",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Not supported"
"Questionnaire.item.item.text","Questionnaire.item.item.text","","","",0,1,"","","","string {[]} {[]}
","Primary text for the item","The name of a section, the text of a question or text content for a display item.","When using this element to represent the name of a section, use group type item and also make sure to limit the text element to a short string suitable for display as a section heading.  Group item instructions should be included as a display type item within the group.","","","","","","","","",,,,,"",,,,"Questionnaire.item.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".text"
"Questionnaire.item.item.type","Questionnaire.item.item.type","","","",1,1,"","","","code {[]} {[]}
","group | display | boolean | decimal | integer | date | dateTime +","The type of questionnaire item this is - whether text for display, a grouping of other items or a particular type of data to be captured (string, integer, coded choice, etc.).","Additional constraints on the type of answer can be conveyed by extensions. The value may come from the ElementDefinition referred to by .definition.","Defines the format in which the user is to be prompted for the answer.","","","","","","","",,"required","Distinguishes groups from questions and display text and indicates data type for questions.","http://hl7.org/fhir/ValueSet/item-type|4.0.1","",,,,"Questionnaire.item.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item.enableWhen","Questionnaire.item.item.enableWhen","","","",0,*,"","Y","","BackboneElement {[]} {[]}
","Only allow data when","A constraint indicating that this item should only be enabled (displayed/allow answers to be captured) when the specified condition is true.","If multiple repetitions of this extension are present, the item should be enabled when the condition for *any* of the repetitions is true.  I.e. treat ""enableWhen""s as being joined by an ""or"" clause.  This element is a modifier because if enableWhen is present for an item, ""required"" is ignored unless one of the enableWhen conditions is met. When an item is disabled, all of its descendants are disabled, regardless of what their own enableWhen logic might evaluate to.","Allows questionnaires to adapt based on answers to other questions. E.g. If physical gender is specified as a male, no need to capture pregnancy history.  Also allows conditional display of instructions or groups of questions.","","","","","","","",,,,,"",,,,"Questionnaire.item.enableWhen",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
que-7:If the operator is 'exists', the value must be a boolean {operator = 'exists' implies (answer is Boolean)}","N/A - MIF rather than RIM level"
"Questionnaire.item.item.enableWhen.id","Questionnaire.item.item.enableWhen.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"Questionnaire.item.item.enableWhen.extension","Questionnaire.item.item.enableWhen.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Questionnaire.item.item.enableWhen.modifierExtension","Questionnaire.item.item.enableWhen.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Questionnaire.item.item.enableWhen.question","Questionnaire.item.item.enableWhen.question","","","",1,1,"","","","string {[]} {[]}
","Question that determines whether item is enabled","The linkId for the question whose answer (or lack of answer) governs whether this item is enabled.","If multiple question occurrences are present for the same question (same linkId), then this refers to the nearest question occurrence reachable by tracing first the ""ancestor"" axis and then the ""preceding"" axis and then the ""following"" axis.","","","","","","","","",,,,,"",,,,"Questionnaire.item.enableWhen.question",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item.enableWhen.operator","Questionnaire.item.item.enableWhen.operator","","","",1,1,"","","","code {[]} {[]}
","exists | = | != | > | < | >= | <=","Specifies the criteria by which the question is enabled.","","","","","","","","","",,"required","The criteria by which a question is enabled.","http://hl7.org/fhir/ValueSet/questionnaire-enable-operator|4.0.1","",,,,"Questionnaire.item.enableWhen.operator",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item.enableWhen.answer[x]","Questionnaire.item.item.enableWhen.answer[x]","","","",1,1,"","","","boolean {[]} {[]}
decimal {[]} {[]}integer {[]} {[]}date {[]} {[]}dateTime {[]} {[]}time {[]} {[]}string {[]} {[]}Coding {[]} {[]}Quantity {[]} {[]}Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}","Value for question comparison based on operator","A value that the referenced question is tested using the specified operator in order for the item to be enabled.","","","","","","","","","",,"example","Allowed values to answer questions.","http://hl7.org/fhir/ValueSet/questionnaire-answers","",,,,"Questionnaire.item.enableWhen.answer[x]",1,1,"que-7
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item.enableBehavior","Questionnaire.item.item.enableBehavior","","","",0,1,"","","","code {[]} {[]}
","all | any","Controls how multiple enableWhen values are interpreted -  whether all or any must be true.","This element must be specified if more than one enableWhen value is provided.","","","","","","","","",,"required","Controls how multiple enableWhen values are interpreted -  whether all or any must be true.","http://hl7.org/fhir/ValueSet/questionnaire-enable-behavior|4.0.1","",,,,"Questionnaire.item.enableBehavior",0,1,"que-12
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item.required","Questionnaire.item.item.required","","","",0,1,"","","","boolean {[]} {[]}
","Whether the item must be included in data results","An indication, if true, that the item must be present in a ""completed"" QuestionnaireResponse.  If false, the item may be skipped when answering the questionnaire.","Questionnaire.item.required only has meaning for elements that are conditionally enabled with enableWhen if the condition evaluates to true.  If an item that contains other items is marked as required, that does not automatically make the contained elements required (though required groups must contain at least one child element). The value may come from the ElementDefinition referred to by .definition.","","","Items are generally assumed not to be required unless explicitly specified. Systems SHOULD always populate this value","","","","","",,,,,"",,,,"Questionnaire.item.required",0,1,"que-6
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item.repeats","Questionnaire.item.item.repeats","","","",0,1,"","","","boolean {[]} {[]}
","Whether the item may repeat","An indication, if true, that the item may occur multiple times in the response, collecting multiple answers for questions or multiple sets of answers for groups.","If a question is marked as repeats=true, then multiple answers can be provided for the question in the corresponding QuestionnaireResponse.  When rendering the questionnaire, it is up to the rendering software whether to render the question text for each answer repetition (i.e. ""repeat the question"") or to simply allow entry/selection of multiple answers for the question (repeat the answers).  Which is most appropriate visually may depend on the type of answer as well as whether there are nested items.

The resulting QuestionnaireResponse will be populated the same way regardless of rendering - one 'question' item with multiple answer values.

 The value may come from the ElementDefinition referred to by .definition.","Items may be used to create set of (related) questions that can be repeated to give multiple answers to such a set.","","Items are generally assumed not to repeat unless explicitly specified. Systems SHOULD always populate this value","","","","","",,,,,"",,,,"Questionnaire.item.repeats",0,1,"que-6
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item.readOnly","Questionnaire.item.item.readOnly","","","",0,1,"","","","boolean {[]} {[]}
","Don't allow human editing","An indication, when true, that the value cannot be changed by a human respondent to the Questionnaire.","The value of readOnly elements can be established by asserting  extensions for defaultValues, linkages that support pre-population and/or extensions that support calculation based on other answers.","Allows certain information to be phrased (and rendered) as a question and an answer, while keeping users from changing it.  May also be useful for preventing changes to pre-populated portions of a questionnaire, for calculated values, etc.","","","","","","","",,,,,"",,,,"Questionnaire.item.readOnly",0,1,"que-9
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item.maxLength","Questionnaire.item.item.maxLength","","","",0,1,"","","","integer {[]} {[]}
","No more than this many characters","The maximum number of characters that are permitted in the answer to be considered a ""valid"" QuestionnaireResponse.","For base64binary, reflects the number of characters representing the encoded data, not the number of bytes of the binary data. The value may come from the ElementDefinition referred to by .definition.","","","","","","","","",,,,,"",,,,"Questionnaire.item.maxLength",0,1,"que-10
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level","N/A"
"Questionnaire.item.item.answerValueSet","Questionnaire.item.item.answerValueSet","","","",0,1,"","","","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ValueSet]]}
","Valueset containing permitted answers","A reference to a value set containing a list of codes representing permitted answers for a ""choice"" or ""open-choice"" question.","LOINC defines many useful value sets for questionnaire responses. See [LOINC Answer Lists](http://hl7.org/fhir/R4/loinc.html#alist). The value may come from the ElementDefinition referred to by .definition.","","","","","","","","",,,,,"",,,,"Questionnaire.item.answerValueSet",0,1,"que-4
que-5","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item.answerOption","Questionnaire.item.item.answerOption","","","",0,*,"","","","BackboneElement {[]} {[]}
","Permitted answer","One of the permitted answers for a ""choice"" or ""open-choice"" question.","This element can be used when the value set machinery of answerValueSet is deemed too cumbersome or when there's a need to capture possible answers that are not codes.","","","","","","","","",,,,,"",,,,"Questionnaire.item.answerOption",0,*,"que-4
que-5","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item.answerOption.id","Questionnaire.item.item.answerOption.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"Questionnaire.item.item.answerOption.extension","Questionnaire.item.item.answerOption.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Questionnaire.item.item.answerOption.modifierExtension","Questionnaire.item.item.answerOption.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Questionnaire.item.item.answerOption.value[x]","Questionnaire.item.item.answerOption.value[x]","","","",1,1,"","","","integer {[]} {[]}
date {[]} {[]}time {[]} {[]}string {[]} {[]}Coding {[]} {[]}Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}","Answer value","A potential answer that's allowed as the answer to this question.","The data type of the value must agree with the item.type.","","","","","","","","",,"example","Allowed values to answer questions.","http://hl7.org/fhir/ValueSet/questionnaire-answers","",,,,"Questionnaire.item.answerOption.value[x]",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item.answerOption.initialSelected","Questionnaire.item.item.answerOption.initialSelected","","","",0,1,"","","","boolean {[]} {[]}
","Whether option is selected by default","Indicates whether the answer value is selected when the list of possible answers is initially shown.","Use this instead of initial[v] if answerValueSet is present.","","","Only selected items explicitly marked to be selected","","","","","",,,,,"",,,,"Questionnaire.item.answerOption.initialSelected",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item.initial","Questionnaire.item.item.initial","","","",0,*,"","","","BackboneElement {[]} {[]}
","Initial value(s) when item is first rendered","One or more values that should be pre-populated in the answer when initially rendering the questionnaire for user input.","The user is allowed to change the value and override the default (unless marked as read-only). If the user doesn't change the value, then this initial value will be persisted when the QuestionnaireResponse is initially created.  Note that initial values can influence results.  The data type of initial[x] must agree with the item.type, and only repeating items can have more then one initial value.","In some workflows, having defaults saves time.","","","","","","","",,,,,"",,,,"Questionnaire.item.initial",0,*,"que-8
que-13","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A - MIF rather than RIM level"
"Questionnaire.item.item.initial.id","Questionnaire.item.item.initial.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
